player_id,name,is_human,description,strategy,difficulty,registration_date,nb_train_steps
997,aggressive_2j_2c_conf_16_100000_steps.zip,False,,aggressive,,2025-01-18 01:24:07.561224+01:00,100000
998,aggressive_2j_2c_conf_16_200000_steps.zip,False,,aggressive,,2025-01-18 01:24:11.699430+01:00,200000
999,aggressive_2j_2c_conf_16_400000_steps.zip,False,,aggressive,,2025-01-18 01:24:15.443510+01:00,400000
1000,aggressive_2j_2c_conf_16_50000_steps.zip,False,,aggressive,,2025-01-18 01:24:18.962923+01:00,50000
1001,balanced_2j_2c_conf_16_100000_steps.zip,False,,balanced,,2025-01-18 01:24:22.594683+01:00,100000
1002,balanced_2j_2c_conf_16_200000_steps.zip,False,,balanced,,2025-01-18 01:24:27.530578+01:00,200000
1003,balanced_2j_2c_conf_16_400000_steps.zip,False,,balanced,,2025-01-18 01:24:32.252520+01:00,400000
1004,balanced_2j_2c_conf_16_50000_steps.zip,False,,balanced,,2025-01-18 01:24:37.418602+01:00,50000
1005,defensive_2j_2c_conf_16_100000_steps.zip,False,,defensive,,2025-01-18 01:24:42.136452+01:00,100000
1006,defensive_2j_2c_conf_16_200000_steps.zip,False,,defensive,,2025-01-18 01:24:45.671058+01:00,200000
1007,defensive_2j_2c_conf_16_400000_steps.zip,False,,defensive,,2025-01-18 01:24:49.405617+01:00,400000
1008,defensive_2j_2c_conf_16_50000_steps.zip,False,,defensive,,2025-01-18 01:24:52.911585+01:00,50000
1009,rusher_2j_2c_conf_16_100000_steps.zip,False,,rusher,,2025-01-18 01:24:56.612440+01:00,100000
1010,rusher_2j_2c_conf_16_200000_steps.zip,False,,rusher,,2025-01-18 01:25:00.383270+01:00,200000
1011,rusher_2j_2c_conf_16_400000_steps.zip,False,,rusher,,2025-01-18 01:25:03.916324+01:00,400000
1012,rusher_2j_2c_conf_16_50000_steps.zip,False,,rusher,,2025-01-18 01:25:07.413749+01:00,50000
1013,spawner_2j_2c_conf_16_100000_steps.zip,False,,spawner,,2025-01-18 01:25:11.273060+01:00,100000
1014,spawner_2j_2c_conf_16_200000_steps.zip,False,,spawner,,2025-01-18 01:25:14.832398+01:00,200000
1015,spawner_2j_2c_conf_16_400000_steps.zip,False,,spawner,,2025-01-18 01:25:18.282446+01:00,400000
1016,spawner_2j_2c_conf_16_50000_steps.zip,False,,spawner,,2025-01-18 01:25:21.862492+01:00,50000
1017,suboptimal_2j_2c_conf_16_100000_steps.zip,False,,suboptimal,,2025-01-18 01:25:25.459955+01:00,100000
1018,suboptimal_2j_2c_conf_16_200000_steps.zip,False,,suboptimal,,2025-01-18 01:25:29.111342+01:00,200000
1019,suboptimal_2j_2c_conf_16_400000_steps.zip,False,,suboptimal,,2025-01-18 01:25:32.727392+01:00,400000
1020,suboptimal_2j_2c_conf_16_50000_steps.zip,False,,suboptimal,,2025-01-18 01:25:36.164669+01:00,50000
1021,aggressive_2j_2c_conf_17_100000_steps.zip,False,,aggressive,,2025-01-18 01:25:40.004165+01:00,100000
1022,aggressive_2j_2c_conf_17_200000_steps.zip,False,,aggressive,,2025-01-18 01:25:51.416992+01:00,200000
1023,aggressive_2j_2c_conf_17_400000_steps.zip,False,,aggressive,,2025-01-18 01:26:02.393580+01:00,400000
1024,aggressive_2j_2c_conf_17_50000_steps.zip,False,,aggressive,,2025-01-18 01:26:13.067062+01:00,50000
1025,balanced_2j_2c_conf_17_100000_steps.zip,False,,balanced,,2025-01-18 01:26:23.939127+01:00,100000
1026,balanced_2j_2c_conf_17_200000_steps.zip,False,,balanced,,2025-01-18 01:26:34.323661+01:00,200000
1027,balanced_2j_2c_conf_17_400000_steps.zip,False,,balanced,,2025-01-18 01:26:45.409624+01:00,400000
