stat_id,nb_no_action_d,nb_move_out_d,nb_move_out_and_kill_d,nb_move_forward_d,nb_get_stuck_behind_d,nb_enter_safezone_d,nb_move_in_safe_zone_d,nb_reach_goal_d,nb_kill_d,nb_reach_pied_escalier_d,nb_avance_recule_pied_escalier_d,nb_marche_1_d,nb_marche_2_d,nb_marche_3_d,nb_marche_4_d,nb_marche_5_d,nb_marche_6_d,nb_no_action_e,nb_move_out_e,nb_move_out_and_kill_e,nb_move_forward_e,nb_get_stuck_behind_e,nb_enter_safezone_e,nb_move_in_safe_zone_e,nb_reach_goal_e,nb_kill_e,nb_reach_pied_escalier_e,nb_avance_recule_pied_escalier_e,nb_marche_1_e,nb_marche_2_e,nb_marche_3_e,nb_marche_4_e,nb_marche_5_e,nb_marche_6_e
23452,4,1,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,1,17,0,1,0,1,0,0,0,0,0,0,0,0,0
23453,2,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
23454,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23455,6,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0
23456,4,1,0,20,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0
23457,8,1,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,0,19,0,1,1,1,0,0,0,0,0,0,0,0,0
23458,11,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0
23459,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23460,1,1,0,15,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23461,5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23462,2,1,0,12,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0
23463,1,1,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,13,0,1,2,1,0,0,0,0,0,0,0,0,0
23464,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23465,10,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,10,1,0,14,0,1,1,1,1,0,0,0,0,0,0,0,0
23466,17,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
23467,6,1,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23468,9,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
23469,19,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
23470,12,1,0,15,0,1,0,2,0,0,0,0,0,0,0,0,0,12,2,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23471,1,1,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23472,5,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
23473,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23474,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
23475,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0
23476,1,1,0,21,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0
23477,0,1,0,19,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,2,1,0,0,0,0,0,0,0,0,0
23478,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0
23479,4,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0
23480,0,1,0,15,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23481,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23482,0,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0
23483,9,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23484,3,1,0,18,0,1,2,1,0,0,0,0,0,0,0,0,0,3,1,0,18,0,1,2,1,0,0,0,0,0,0,0,0,0
23485,4,1,0,14,0,2,0,1,0,0,0,0,0,0,0,0,0,4,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23486,0,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0
23487,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23488,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23489,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23490,4,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0
23491,4,1,0,18,0,2,1,1,0,0,0,0,0,0,0,0,0,4,2,0,17,0,1,1,1,1,0,0,0,0,0,0,0,0
23492,13,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23493,15,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0
23494,15,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,15,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23495,0,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,1,1,0,1,0,0,0,0,0,0,0,0,0
23496,5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23497,8,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
23498,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23499,1,1,0,12,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,12,0,1,2,1,0,0,0,0,0,0,0,0,0
23500,3,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23501,6,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
23502,2,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23503,0,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0
23504,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
23505,2,1,0,12,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,0,12,0,1,2,1,0,0,0,0,0,0,0,0,0
23506,12,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23507,3,1,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0
23508,2,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
23509,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,14,0,1,1,1,1,0,0,0,0,0,0,0,0
23510,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
23511,7,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23512,2,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23513,2,1,0,14,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0
23514,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23515,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23516,3,1,0,14,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1,0,14,0,1,2,1,0,0,0,0,0,0,0,0,0
23517,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23518,5,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23519,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
23520,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23521,8,1,0,15,0,1,3,1,0,0,0,0,0,0,0,0,0,8,1,0,15,0,1,3,1,0,0,0,0,0,0,0,0,0
23522,6,1,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0,6,1,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0
23523,7,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
23524,5,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23525,5,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23526,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23527,3,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23528,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23529,22,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23530,6,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
23531,8,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23532,3,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
23533,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
23534,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23535,16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
23536,0,1,0,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,2,1,0,0,0,0,0,0,0,0,0
23537,4,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0
23538,3,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23539,3,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23540,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23541,10,1,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,11,1,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0
23542,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
23543,2,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23544,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23545,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23546,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23547,5,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23548,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
23549,6,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
23550,0,1,0,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,0,1,1,0,0,0,0,0,0,0,0
23551,3,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23552,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23553,5,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23554,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23555,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23556,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
23557,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
23558,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23559,4,1,0,14,0,1,2,1,0,0,0,0,0,0,0,0,0,4,1,0,14,0,1,2,1,0,0,0,0,0,0,0,0,0
23560,0,1,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0
23561,5,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23562,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23563,5,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23564,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23565,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23566,0,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23567,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23568,6,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0
23569,12,1,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0
23570,10,1,0,15,0,1,3,1,0,0,0,0,0,0,0,0,0,10,1,0,15,0,1,3,1,0,0,0,0,0,0,0,0,0
23571,15,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23572,0,1,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0
23573,5,1,0,14,0,1,2,1,0,0,0,0,0,0,0,0,0,5,1,0,14,0,1,2,1,0,0,0,0,0,0,0,0,0
23574,6,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23575,3,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0
23576,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23577,4,1,0,16,0,2,1,1,0,0,0,0,0,0,0,0,0,4,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
23578,6,1,0,14,0,1,2,0,0,0,0,0,0,0,0,0,0,6,1,0,14,0,1,2,0,0,0,0,0,0,0,0,0,0
23579,8,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23580,1,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0
23581,2,1,0,15,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23582,2,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
23583,0,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23584,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
23585,1,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
23586,0,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
23587,6,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
23588,2,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,15,0,1,0,1,1,0,0,0,0,0,0,0,0
23589,3,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0
23590,2,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0
23591,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,1,1,0,0,0,0,0,0,0,0,0
23592,3,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23593,0,1,0,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,1,1,0,0,0,0,0,0,0,0,0
23594,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23595,11,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,11,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23596,7,1,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0
23597,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23598,3,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
23599,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23600,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23601,1,1,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23602,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
23603,5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23604,0,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23605,4,1,0,15,0,2,0,1,0,0,0,0,0,0,0,0,0,4,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23606,9,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23607,2,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0
23608,6,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23609,6,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23610,5,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
23611,8,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0
23612,0,1,0,19,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0
23613,4,1,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0
23614,3,1,0,16,0,1,2,1,0,0,0,0,0,0,0,0,0,3,1,0,16,0,1,2,1,0,0,0,0,0,0,0,0,0
23615,8,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23616,5,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23617,9,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,9,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
23618,11,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23619,8,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0
23620,9,2,0,17,0,1,2,0,0,0,0,0,0,0,0,0,0,9,3,0,13,1,1,2,1,1,0,0,0,0,0,0,0,0
23621,0,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0
23622,6,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23623,3,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
23624,1,1,0,15,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
23625,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
23626,3,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23627,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
23628,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0
23629,4,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0
23630,6,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
23631,13,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23632,12,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,12,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23633,12,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
23634,5,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0
23635,1,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0
23636,13,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23637,5,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0
23638,2,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
23639,0,1,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0
23640,6,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
23641,3,1,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0
23642,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0
